,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
3546587,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-10-30,-42.0,-21.0,-41.0,-49.0,-35.0,20.0
3546588,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-10-31,-41.0,-16.0,-35.0,-49.0,-21.0,13.0
3546589,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-11-01,-56.0,-33.0,-42.0,-63.0,-20.0,16.0
3546590,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-11-02,-50.0,-31.0,-40.0,-58.0,-57.0,25.0
3546591,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-11-03,-38.0,-20.0,-33.0,-45.0,-37.0,17.0
3546592,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-11-04,-38.0,-19.0,-32.0,-44.0,-36.0,18.0
3546593,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-11-05,-42.0,-22.0,-32.0,-50.0,-42.0,21.0
3546594,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-11-06,-41.0,-22.0,-35.0,-50.0,-31.0,20.0
3546595,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-11-07,-45.0,-25.0,-37.0,-53.0,-19.0,17.0
3546596,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-11-08,-43.0,-25.0,-30.0,-55.0,-8.0,14.0
3546597,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-11-09,-35.0,-16.0,-25.0,-46.0,-28.0,18.0
3546598,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-11-10,-36.0,-19.0,-28.0,-46.0,-35.0,19.0
3546599,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-11-11,-37.0,-18.0,-32.0,-47.0,-34.0,20.0
3546600,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-11-12,-39.0,-20.0,-32.0,-48.0,-35.0,20.0
3546601,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-11-13,-36.0,-16.0,-31.0,-49.0,-30.0,20.0
3546602,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-11-14,-36.0,-15.0,-27.0,-48.0,-15.0,14.0
3546603,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-11-15,-38.0,-20.0,-25.0,-54.0,-7.0,12.0
3546604,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-11-16,-31.0,-11.0,-23.0,-45.0,-27.0,17.0
3546605,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-11-17,-32.0,-15.0,-24.0,-45.0,-34.0,18.0
3546606,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-11-18,-31.0,-12.0,-24.0,-43.0,-33.0,18.0
3546607,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-11-19,-34.0,-16.0,-28.0,-45.0,-34.0,19.0
3546608,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-11-20,-35.0,-17.0,-32.0,-45.0,-29.0,19.0
3546609,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-11-21,-34.0,-13.0,-25.0,-46.0,-15.0,12.0
3546610,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-11-22,-38.0,-20.0,-23.0,-51.0,-6.0,12.0
3546611,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-11-23,-33.0,-14.0,-26.0,-47.0,-27.0,18.0
3546612,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-11-24,-36.0,-20.0,-30.0,-47.0,-35.0,19.0
3546613,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-11-25,-31.0,-13.0,-27.0,-44.0,-32.0,18.0
3546614,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-11-26,-31.0,-13.0,-27.0,-44.0,-33.0,18.0
3546615,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-11-27,-31.0,-13.0,-31.0,-44.0,-28.0,18.0
3546616,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-11-28,-28.0,-7.0,-21.0,-43.0,-12.0,12.0
3546617,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-11-29,-31.0,-14.0,-19.0,-48.0,-3.0,11.0
3546618,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-11-30,-31.0,-13.0,-22.0,-49.0,-49.0,21.0
3546619,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-12-01,-28.0,-9.0,-23.0,-38.0,-30.0,16.0
3546620,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-12-02,-35.0,-17.0,-31.0,-42.0,-32.0,19.0
3546621,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-12-03,-30.0,-9.0,-28.0,-43.0,-31.0,18.0
3546622,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-12-04,-31.0,-10.0,-30.0,-42.0,-25.0,19.0
3546623,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-12-05,-30.0,-9.0,-23.0,-44.0,-11.0,12.0
3546624,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-12-06,-37.0,-20.0,-29.0,-50.0,-4.0,13.0
3546625,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-12-07,-26.0,-6.0,-20.0,-42.0,-26.0,16.0
3546626,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-12-08,-29.0,-12.0,-17.0,-46.0,-48.0,20.0
3546627,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-12-09,-29.0,-11.0,-19.0,-42.0,-29.0,17.0
3546628,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-12-10,-28.0,-8.0,-16.0,-39.0,-30.0,18.0
3546629,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-12-11,-30.0,-6.0,-17.0,-39.0,-25.0,19.0
3546630,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-12-12,-28.0,-4.0,-10.0,-42.0,-11.0,13.0
3546631,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-12-13,-30.0,-11.0,-9.0,-43.0,-1.0,12.0
3546632,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-12-14,-25.0,-2.0,-9.0,-37.0,-24.0,18.0
3546633,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-12-15,-22.0,-1.0,-6.0,-36.0,-30.0,18.0
3546634,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-12-16,-19.0,6.0,-1.0,-33.0,-27.0,17.0
3546635,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-12-17,-20.0,4.0,-2.0,-31.0,-28.0,16.0
3546636,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-12-18,-31.0,-9.0,-21.0,-42.0,-32.0,21.0
3546637,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-12-19,-25.0,0.0,-11.0,-40.0,-9.0,13.0
3546638,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-12-20,-24.0,-3.0,-5.0,-36.0,3.0,11.0
3546639,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-12-21,-12.0,9.0,7.0,-27.0,-26.0,16.0
3546640,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-12-22,-11.0,8.0,7.0,-25.0,-33.0,15.0
3546641,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-12-23,-2.0,28.0,10.0,-17.0,-31.0,13.0
3546642,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-12-24,-15.0,34.0,12.0,-22.0,-50.0,14.0
3546643,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-12-25,-53.0,-33.0,-14.0,-61.0,-64.0,24.0
3546644,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-12-26,-37.0,-14.0,-20.0,-45.0,-24.0,16.0
3546645,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-12-27,-29.0,-7.0,-9.0,-40.0,2.0,12.0
3546646,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-12-28,-15.0,7.0,0.0,-29.0,-31.0,18.0
3546647,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-12-29,-12.0,11.0,-1.0,-28.0,-37.0,17.0
3546648,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-12-30,-8.0,31.0,6.0,-20.0,-49.0,17.0
3546649,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2020-12-31,-29.0,28.0,-7.0,-27.0,-56.0,19.0
3546650,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-01-01,-70.0,-61.0,-20.0,-71.0,-70.0,28.0
3546651,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-01-02,-46.0,-23.0,-17.0,-51.0,-31.0,17.0
3546652,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-01-03,-40.0,-21.0,-16.0,-46.0,-5.0,15.0
3546653,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-01-04,-26.0,-4.0,-11.0,-37.0,-24.0,19.0
3546654,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-01-05,-29.0,-11.0,-11.0,-40.0,-31.0,19.0
3546655,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-01-06,-26.0,-7.0,-12.0,-39.0,-29.0,19.0
3546656,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-01-07,-31.0,-10.0,-18.0,-41.0,-30.0,20.0
3546657,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-01-08,-35.0,-15.0,-29.0,-45.0,-27.0,22.0
3546658,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-01-09,-36.0,-15.0,-28.0,-49.0,-14.0,15.0
3546659,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-01-10,-39.0,-22.0,-29.0,-53.0,-5.0,13.0
3546660,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-01-11,-31.0,-12.0,-28.0,-43.0,-26.0,19.0
3546661,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-01-12,-30.0,-13.0,-24.0,-42.0,-32.0,18.0
3546662,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-01-13,-30.0,-12.0,-24.0,-43.0,-31.0,17.0
3546663,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-01-14,-35.0,-19.0,-32.0,-47.0,-36.0,16.0
3546664,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-01-15,-35.0,-20.0,-35.0,-48.0,-34.0,16.0
3546665,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-01-16,-43.0,-26.0,-39.0,-54.0,-25.0,13.0
3546666,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-01-17,-43.0,-27.0,-32.0,-55.0,-16.0,12.0
3546667,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-01-18,-37.0,-21.0,-34.0,-47.0,-33.0,17.0
3546668,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-01-19,-38.0,-24.0,-33.0,-49.0,-39.0,18.0
3546669,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-01-20,-35.0,-20.0,-30.0,-48.0,-37.0,17.0
3546670,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-01-21,-39.0,-24.0,-36.0,-49.0,-38.0,18.0
3546671,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-01-22,-39.0,-22.0,-37.0,-50.0,-33.0,19.0
3546672,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-01-23,-38.0,-22.0,-30.0,-52.0,-20.0,13.0
3546673,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-01-24,-37.0,-26.0,-25.0,-53.0,-10.0,10.0
3546674,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-01-25,-32.0,-16.0,-24.0,-45.0,-30.0,16.0
3546675,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-01-26,-35.0,-22.0,-27.0,-47.0,-37.0,17.0
3546676,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-01-27,-33.0,-17.0,-26.0,-45.0,-35.0,17.0
3546677,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-01-28,-38.0,-21.0,-35.0,-47.0,-37.0,18.0
3546678,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-01-29,-36.0,-16.0,-36.0,-48.0,-31.0,17.0
3546679,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-01-30,-38.0,-16.0,-31.0,-50.0,-19.0,12.0
3546680,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-01-31,-35.0,-13.0,-23.0,-49.0,-8.0,9.0
3546681,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-02-01,-29.0,-6.0,-25.0,-42.0,-28.0,14.0
3546682,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-02-02,-36.0,-18.0,-27.0,-48.0,-37.0,16.0
3546683,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-02-03,-34.0,-17.0,-28.0,-47.0,-35.0,16.0
3546684,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-02-04,-36.0,-20.0,-29.0,-49.0,-37.0,17.0
3546685,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-02-05,-37.0,-19.0,-30.0,-50.0,-32.0,17.0
3546686,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-02-06,-38.0,-21.0,-27.0,-52.0,-21.0,12.0
3546687,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-02-07,-43.0,-28.0,-27.0,-56.0,-13.0,12.0
3546688,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-02-08,-39.0,-24.0,-36.0,-50.0,-33.0,19.0
3546689,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-02-09,-35.0,-20.0,-28.0,-48.0,-36.0,17.0
3546690,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-02-10,-31.0,-15.0,-25.0,-44.0,-35.0,16.0
3546691,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-02-11,-32.0,-15.0,-25.0,-46.0,-45.0,17.0
3546692,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-02-12,-38.0,-21.0,-32.0,-53.0,-50.0,21.0
3546693,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-02-13,-37.0,-19.0,-28.0,-51.0,-22.0,12.0
3546694,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-02-14,-27.0,-16.0,-18.0,-48.0,-7.0,9.0
3546695,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-02-15,-29.0,-11.0,-27.0,-42.0,-28.0,15.0
3546696,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-02-16,-30.0,-14.0,-27.0,-44.0,-35.0,16.0
3546697,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-02-17,-30.0,-12.0,-23.0,-46.0,-32.0,16.0
3546698,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-02-18,-31.0,-13.0,-28.0,-44.0,-34.0,16.0
3546699,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-02-19,-35.0,-14.0,-34.0,-47.0,-29.0,17.0
3546700,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-02-20,-35.0,-15.0,-27.0,-50.0,-17.0,13.0
3546701,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-02-21,-43.0,-25.0,-35.0,-59.0,-11.0,15.0
3546702,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-02-22,-35.0,-17.0,-31.0,-52.0,-31.0,19.0
3546703,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-02-23,-31.0,-15.0,-26.0,-43.0,-33.0,16.0
3546704,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-02-24,-27.0,-10.0,-23.0,-40.0,-31.0,16.0
3546705,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-02-25,-31.0,-13.0,-23.0,-47.0,-51.0,20.0
3546706,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-02-26,-29.0,-10.0,-29.0,-43.0,-28.0,17.0
3546707,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-02-27,-30.0,-9.0,-22.0,-43.0,-16.0,12.0
3546708,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-02-28,-33.0,-14.0,-19.0,-45.0,-7.0,10.0
3546709,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-03-01,-24.0,-4.0,-20.0,-37.0,-24.0,15.0
3546710,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-03-02,-28.0,-9.0,-23.0,-41.0,-32.0,16.0
3546711,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-03-03,-26.0,-6.0,-22.0,-42.0,-31.0,16.0
3546712,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-03-04,-28.0,-8.0,-26.0,-43.0,-32.0,17.0
3546713,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-03-05,-30.0,-8.0,-28.0,-44.0,-27.0,17.0
3546714,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-03-06,-31.0,-8.0,-19.0,-43.0,-15.0,12.0
3546715,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-03-07,-32.0,-14.0,-15.0,-46.0,-6.0,9.0
3546716,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-03-08,-27.0,-6.0,-22.0,-42.0,-25.0,16.0
3546717,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-03-09,-30.0,-12.0,-23.0,-44.0,-32.0,17.0
3546718,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-03-10,-26.0,-7.0,-21.0,-40.0,-30.0,16.0
3546719,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-03-11,-35.0,-16.0,-34.0,-45.0,-33.0,19.0
3546720,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-03-12,-32.0,-10.0,-32.0,-44.0,-26.0,18.0
3546721,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-03-13,-34.0,-13.0,-29.0,-47.0,-16.0,13.0
3546722,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-03-14,-32.0,-13.0,-21.0,-46.0,-5.0,11.0
3546723,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-03-15,-23.0,-2.0,-17.0,-38.0,-23.0,15.0
3546724,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-03-16,-27.0,-7.0,-19.0,-40.0,-30.0,16.0
3546725,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-03-17,-25.0,-5.0,-19.0,-38.0,-28.0,16.0
3546726,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-03-18,-27.0,-5.0,-20.0,-40.0,-40.0,18.0
3546727,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-03-19,-29.0,-5.0,-26.0,-42.0,-25.0,17.0
3546728,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-03-20,-29.0,-6.0,-17.0,-43.0,-13.0,11.0
3546729,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-03-21,-35.0,-14.0,-20.0,-44.0,-5.0,12.0
3546730,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-03-22,-25.0,0.0,-19.0,-39.0,-23.0,16.0
3546731,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-03-23,-29.0,-9.0,-23.0,-42.0,-31.0,17.0
3546732,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-03-24,-27.0,-5.0,-22.0,-44.0,-29.0,17.0
3546733,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-03-25,-29.0,-6.0,-25.0,-44.0,-31.0,18.0
3546734,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-03-26,-30.0,-6.0,-27.0,-45.0,-26.0,18.0
3546735,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-03-27,-31.0,-6.0,-20.0,-46.0,-12.0,12.0
3546736,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-03-28,-32.0,-11.0,-14.0,-48.0,-3.0,10.0
3546737,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-03-29,-25.0,-1.0,-19.0,-41.0,-23.0,16.0
3546738,PH,Philippines,Western Visayas,,,PH-06,,ChIJ0d8NVSkRrDMREkWBAgvaxSI,2021-03-30,-25.0,-4.0,-20.0,-43.0,-31.0,17.0
